"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Mongolia","MNG","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","1433.19127735299","1514.09827458757","1562.45260478366","1612.80939645755","1659.88141551655","1765.49983132876","1775.32494299308","1815.68310875133","1846.22665414131","1752.13472071532","1575.44688813639","1413.31782544736","1356.61972548107","1375.07677563111","1451.59152564898","1472.14994108753","1516.96035087687","1554.36770478586","1588.22996015843","1592.23399464058","1624.22338454042","1684.61960106613","1783.99876235834","1951.713417533","2068.39854406113","2216.92288107669","2411.16654917866","2587.77793310054","2514.91655539994","2629.64832648446","3028.16166045052","3335.79359166005","3650.60150914091","3860.32572305764","3875.32167504717","3858.51518381447","4000.83782010661","4233.9726894313","4394.98813391265","4126.69912400948","4121.23884118442",
"Northern Mariana Islands","MNP","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27513.4416132841","27826.0396699159","27305.9737839612","24129.4584124442","22737.1955246557","21475.2798289881","19305.7060415769","16038.4522048175","16329.5327513148","15111.9623839154","15152.2963587929","15422.2102749099","15916.8583175382","16314.3835493645","20927.0881704007","25609.2300652271","20533.1275098717","18141.8823545613","","",
"Mozambique","MOZ","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","242.256089324212","248.32859545522","225.945382540524","186.644744178718","171.80115936123","171.775529749705","167.245816239578","192.164208879065","208.383694671373","221.097717072906","220.190611728342","225.129454869832","204.024197175422","216.777094070043","222.024090645234","219.192916603983","236.460732472946","256.173574930052","274.634369274061","299.109027693437","294.6470989432","321.018022559248","340.704972571735","353.460821303204","370.341198674472","383.711023012615","409.205048664121","428.769641897792","447.684649553483","463.119787635203","479.884796445496","501.500568690852","523.294375999906","544.447864731899","568.591701966781","589.85943137707","595.077995843731","599.691912135997","602.530495032573","598.813693076727","574.595549385651","570.803987623018",
"Mauritania","MRT","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","1216.01332279584","1189.38949838624","1131.83800326356","1402.88094452925","1581.17117321513","1537.74129496628","1545.07272674546","1651.77707680228","1622.54887591076","1763.11187554663","1742.59714654239","1678.98118283175","1555.10839747076","1693.3467349827","1559.63743805087","1643.79447038154","1566.30893560616","1513.47671074901","1540.23726890704","1546.20486382416","1553.32401393304","1473.18656268153","1484.41472860629","1395.94585359845","1397.93419896025","1437.7086808579","1426.00123845272","1412.45964922941","1441.50330730821","1379.46651412847","1368.10850473422","1358.14713543423","1401.36382181916","1324.15227318645","1417.65761788298","1462.67813103791","1368.52860744129","1371.24225835729","1385.33349955032","1296.32314562978","1251.60793613145","1234.32629917842","1283.32568076694","1306.52140891798","1378.59668747757","1585.35785154986","1510.16656621179","1462.36890104331","1421.88395975277","1417.05092081883","1433.33714808593","1453.81345681489","1470.15489413733","1488.77795050549","1524.07331727933","1499.8377619131","1549.5779006315","1575.31378777001","1620.99665987794","1549.95882763218","1543.94755646381",
"Mauritius","MUS","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","2350.07114261985","2463.52861613366","2524.6913355028","2568.38090867946","2271.3495794577","2369.5804486808","2469.46538018323","2456.24953929233","2544.90104763172","2699.72967916708","2940.17400012441","3177.72437083291","3370.25376625429","3493.87773565898","3718.39236368112","3841.62607412129","4038.33440230409","4193.55295306091","4306.28943448391","4452.4783303407","4653.43793823","4856.9056574017","5097.93054337599","5164.95551596467","5533.9769181469","5674.22243856748","5725.96625192417","6021.5217597409","6242.9818481763","6316.44295961831","6592.95073311984","6938.84969212142","7286.24591388098","7507.82797143711","7817.84111875927","8123.59698249664","8384.32378311196","8646.99223638134","8954.55747253886","9260.44730250635","9609.25098260424","9966.7696658865","10335.848574865","10643.7710774548","9058.20835474945","9421.79788994235",
"Malawi","MWI","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","178.812900782943","187.965475388451","184.722251023903","177.759978313185","178.034860450728","197.281764637905","217.836562646933","227.788047761955","217.704201018569","224.585850582804","219.829241702931","248.852933326086","257.457600785083","256.409627041328","267.370786981704","275.758437829084","281.141818622358","286.080079195826","304.433313680487","308.472768996077","301.058231100107","277.930826119293","278.223994773116","281.206569755557","286.636569254044","287.216021561734","271.715858496856","260.029279506431","252.897460014262","243.903919896418","248.771289233426","264.971199313215","243.370616581704","266.287972444731","238.152372793894","275.204650855223","290.084632299477","293.98400843043","297.115569121194","297.637070991523","294.343918110069","272.770294274917","270.736963500592","279.351216995749","287.272153874339","289.046857622913","294.520400384725","313.888111242712","328.365941332224","345.634998575313","358.940902749287","365.736103612199","362.131565885079","370.300824294729","380.588978300864","380.596987683774","379.623934156692","384.420750723212","390.840706664216","401.392672064256","394.003162068344","394.17599687699",
"Malaysia","MYS","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1235.23978905653","1287.80820682143","1327.21651084483","1379.93659084187","1409.88987659283","1474.77312296225","1547.25158329639","1565.94550659448","1649.55493177527","1688.960190607","1747.86479363704","1878.34988035503","2007.1884482794","2190.14937868942","2316.69179954597","2279.35874664997","2480.42308638582","2605.52326813899","2708.47752099664","2887.49912333649","3026.37217117363","3159.53542088094","3269.32469462638","3392.10750798076","3565.68010026284","3437.12775858254","3383.2921329441","3455.92823193202","3687.66605105529","3905.54720906188","4139.1107883013","4414.21367942618","4684.32564971162","5020.43077327138","5347.71679611765","5727.11505793215","6141.11050127917","6424.17307870845","5802.87830621138","6010.46538780052","6392.58085479131","6286.13486114986","6488.38466433227","6727.67104244459","7043.77616581093","7274.97109653712","7531.364872413","7850.42653495737","8073.93441630848","7808.65800789251","8247.78226163172","8550.15463797273","8888.70252220725","9179.36682064604","9601.17800253913","9955.24272167626","10258.0415121973","10707.7483031664","11075.5796861299","11414.5783998545","10631.5076637003","10827.326863985",
"North America","NAC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","18760.6722741613","18870.9635109747","19710.5723194446","20275.6415129068","21146.5787539403","22208.7827834002","23366.3169036843","23676.7420128852","24552.1823318144","25058.1307352583","24693.1632453998","25145.8689473681","26183.7568389151","27391.6817219575","26983.6379258452","26652.5200417999","27813.6920292755","28804.2808950802","30079.4838426732","30694.5283109286","30315.0498559056","30773.2157876064","29924.1262786202","31008.2473296175","32961.7621689302","34031.177658602","34883.8536524675","35754.5825397001","36897.2367396494","37860.2440958046","38126.2595570434","37582.433296009","38377.6612459328","38925.7566680524","40005.0563841715","40599.2591706667","41648.2678172546","42988.8684365709","44358.0652067996","45943.4577164075","47323.7929640657","47316.6936847657","47724.0524425882","48671.4568826482","50082.3742737119","51404.4742477873","52378.2198722194","53113.1897148911","52706.2351741855","50860.3629423771","51806.0878114381","52278.6153128719","53038.5091409056","53643.0015753192","54478.1176156935","55452.4213839576","55918.0029165649","56820.7867931842","58113.1051653202","59094.8904498543","56441.3103881253","59496.4700173843",
"Namibia","NAM","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","3287.95424766225","3248.59461456107","3164.90887464216","3034.37731806676","2947.33969734995","2872.38124303604","2907.92915404703","2901.581317843","2816.29434632261","2766.25985513206","2730.52571432535","2866.46947866793","2990.41263307757","2870.98089655188","2853.2577240789","2898.87420725288","2927.5225933039","2988.8050771295","3027.27088791904","3072.09588467302","3124.95036976113","3111.33664738047","3211.28360932938","3298.27971886937","3647.40385809883","3680.65921976375","3875.02210944179","4011.63944783012","4043.64587972439","3982.22639402583","4147.31539831947","4282.0368205248","4420.72685989568","4587.97887615181","4782.0319396591","4896.61526001377","4808.65082400244","4670.94926975065","4632.39089281682","4504.6173658753","4074.51115067956","4098.65657229374",
"New Caledonia","NCL","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32520.3045654611","","","","","","",
"Niger","NER","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","767.882527385983","780.331159833478","836.099773940623","888.735199091348","864.435355986794","897.966848405257","869.248097813933","845.827473685039","825.307717876868","758.334222138345","759.898448939144","781.007083848803","720.42753056834","581.285377442904","614.903676022524","581.110959345259","568.587198870777","595.319849341784","656.225158674744","683.053447518487","647.345145278783","627.878570262761","623.346151110389","582.270635491701","470.590448708085","492.49516772394","508.851227226466","494.703775449928","513.322078732163","502.793955003631","480.98530797987","463.726218050525","457.652913088012","443.915082244818","436.958323865501","432.506683182487","418.124255225713","409.846677048829","435.011305326371","418.79850341103","399.072792636895","412.785384537547","417.504598917128","411.120617079398","397.592403828298","411.127549538442","419.515783828859","416.746825011148","432.319391275196","424.326789418745","443.35126539427","436.549667995126","464.147736697598","470.086463162402","482.136224762006","484.153137350801","492.563968122591","497.719885328768","513.626785879833","523.884234457653","522.555583132809","510.144253147713",
"Nigeria","NGA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1433.919921235","1407.81699112072","1435.46864929451","1526.06216728233","1567.86400338384","1609.64235229843","1508.42309267186","1243.64391551739","1201.40235322425","1459.09136470991","1782.75106620703","1989.83577253295","2008.78909209643","2066.094325078","2238.49934273653","2064.66450201584","2187.59953982546","2250.98676404245","2057.88635642505","2132.66698752952","2159.91539062213","1826.20074759151","1658.27963904002","1440.16365072159","1388.53469506567","1433.43406120626","1397.45560336663","1404.80410334224","1468.6796538476","1458.26887178792","1588.50230435634","1554.11972824484","1585.60346745755","1514.93188187385","1450.80756751482","1414.10137743922","1437.21619382928","1443.06316233305","1443.88851537484","1416.51642879126","1450.78383947842","1498.52290815168","1685.20092232036","1763.69397985795","1878.1507292242","1948.04843636814","2012.84477173092","2089.77715420856","2172.79377093515","2285.73460055145","2403.64525649938","2464.3450444746","2500.64118074823","2597.00895705204","2688.2672430577","2687.48005643212","2575.4554493501","2529.38524845349","2512.1923919651","2502.652281009","2396.03646223194","2421.61954374935",
"Nicaragua","NIC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1680.97193585712","1751.07158456569","1882.46302613083","2023.93393760169","2192.83313030647","2329.82738842301","2334.94827840118","2423.42195770376","2382.95948501527","2456.0509330541","2414.57879018102","2419.15984343657","2398.11743568726","2474.63915670825","2739.9581898727","2652.48159494387","2705.72794558745","2843.25991702925","2541.73251852436","1813.59341809063","1842.55112203555","1886.70320455803","1819.85583608053","1853.08265592384","1777.36227685097","1663.10277619322","1607.95223350653","1561.25444741241","1337.50914020359","1286.11788160805","1257.57522197234","1227.50749965524","1204.87936203457","1173.79365082278","1187.29312078218","1232.29961095186","1285.77541594808","1312.94016409775","1338.66168068969","1409.76823042764","1444.93187110328","1465.72317725768","1455.84818092861","1472.01682742502","1529.17275658899","1573.03055252322","1616.05678346625","1674.91871499189","1708.82399349282","1630.09198584556","1679.02724556434","1761.21646133318","1850.68915143574","1916.27869947043","1981.74829248621","2049.8516660809","2115.94611827933","2185.88870894688","2086.00952292731","1982.6285865725","1923.91585798786","2098.29292509138",
